pattern1
occurrence1
1.00000, 64.00000
2.00000, 60.00000
3.00000, 65.00000
4.00000, 56.00000
6.50000, 62.00000
7.00000, 59.00000
7.50000, 64.00000
8.00000, 60.00000
occurrence2
21.00000, 76.00000
22.00000, 72.00000
23.00000, 77.00000
24.00000, 68.00000
26.50000, 74.00000
27.00000, 71.00000
27.50000, 76.00000
28.00000, 72.00000
occurrence3
35.00000, 55.00000
36.00000, 52.00000
37.00000, 57.00000
38.00000, 47.00000
40.50000, 53.00000
41.00000, 50.00000
41.50000, 55.00000
42.00000, 52.00000
occurrence4
81.00000, 81.00000
82.00000, 77.00000
83.00000, 82.00000
84.00000, 73.00000
86.50000, 79.00000
87.00000, 76.00000
87.50000, 81.00000
88.00000, 77.00000
occurrence5
99.00000, 52.00000
100.00000, 48.00000
101.00000, 53.00000
102.00000, 44.00000
104.50000, 50.00000
105.00000, 47.00000
105.50000, 52.00000
106.00000, 48.00000
occurrence6
9.00000, 69.00000
10.00000, 67.00000
11.00000, 72.00000
12.00000, 63.00000
14.50000, 69.00000
15.00000, 66.00000
15.50000, 71.00000
16.00000, 67.00000
occurrence7
49.00000, 81.00000
50.00000, 79.00000
51.00000, 84.00000
52.00000, 75.00000
54.50000, 81.00000
55.00000, 78.00000
55.50000, 83.00000
56.00000, 79.00000
occurrence8
66.00000, 60.00000
67.00000, 65.00000
68.00000, 56.00000
70.50000, 62.00000
71.00000, 59.00000
71.50000, 64.00000
72.00000, 60.00000
pattern2
occurrence1
10.50000, 64.00000
10.62500, 62.00000
10.75000, 60.00000
10.87500, 59.00000
11.00000, 57.00000
11.50000, 60.00000
11.62500, 59.00000
11.75000, 57.00000
11.87500, 55.00000
12.00000, 54.00000
12.12500, 55.00000
12.25000, 57.00000
12.62500, 55.00000
12.75000, 54.00000
12.87500, 52.00000
13.00000, 51.00000
13.12500, 52.00000
13.25000, 54.00000
13.62500, 52.00000
13.75000, 51.00000
13.87500, 49.00000
14.00000, 47.00000
14.75000, 49.00000
14.87500, 51.00000
15.00000, 51.00000
15.75000, 49.00000
15.87500, 51.00000
16.00000, 52.00000
occurrence2
22.50000, 69.00000
22.62500, 67.00000
22.75000, 65.00000
22.87500, 64.00000
23.00000, 62.00000
23.50000, 65.00000
23.62500, 64.00000
23.75000, 62.00000
23.87500, 60.00000
24.00000, 59.00000
24.12500, 60.00000
24.25000, 62.00000
24.62500, 60.00000
24.75000, 59.00000
24.87500, 57.00000
25.00000, 56.00000
25.12500, 57.00000
25.25000, 59.00000
25.62500, 57.00000
25.75000, 56.00000
25.87500, 54.00000
26.00000, 52.00000
26.75000, 54.00000
26.87500, 56.00000
27.00000, 56.00000
27.75000, 54.00000
27.87500, 56.00000
28.00000, 57.00000
occurrence3
36.50000, 84.00000
36.62500, 83.00000
36.75000, 81.00000
36.87500, 79.00000
37.00000, 77.00000
37.50000, 81.00000
37.62500, 79.00000
37.75000, 77.00000
37.87500, 76.00000
38.00000, 74.00000
38.12500, 76.00000
38.25000, 77.00000
38.62500, 76.00000
38.75000, 74.00000
38.87500, 72.00000
39.00000, 71.00000
39.12500, 72.00000
39.25000, 74.00000
39.62500, 72.00000
39.75000, 71.00000
39.87500, 69.00000
40.00000, 67.00000
40.75000, 69.00000
40.87500, 71.00000
41.00000, 71.00000
41.75000, 69.00000
41.87500, 71.00000
42.00000, 72.00000
occurrence4
50.50000, 76.00000
50.62500, 74.00000
50.75000, 72.00000
50.87500, 71.00000
51.00000, 69.00000
51.50000, 72.00000
51.62500, 71.00000
51.75000, 69.00000
51.87500, 67.00000
52.00000, 66.00000
52.12500, 67.00000
52.25000, 69.00000
52.62500, 67.00000
52.75000, 66.00000
52.87500, 64.00000
53.00000, 63.00000
53.12500, 64.00000
53.25000, 66.00000
53.62500, 64.00000
53.75000, 63.00000
53.87500, 61.00000
54.00000, 59.00000
54.75000, 61.00000
54.87500, 63.00000
55.00000, 63.00000
55.75000, 61.00000
55.87500, 63.00000
56.00000, 64.00000
occurrence5
66.50000, 57.00000
66.62500, 55.00000
66.75000, 53.00000
66.87500, 52.00000
67.00000, 50.00000
67.50000, 53.00000
67.62500, 52.00000
67.75000, 50.00000
67.87500, 48.00000
68.00000, 47.00000
68.12500, 48.00000
68.25000, 50.00000
68.62500, 48.00000
68.75000, 47.00000
68.87500, 45.00000
69.00000, 44.00000
69.12500, 45.00000
69.25000, 47.00000
69.62500, 45.00000
69.75000, 44.00000
69.87500, 42.00000
70.00000, 40.00000
70.75000, 42.00000
70.87500, 44.00000
71.00000, 44.00000
71.75000, 42.00000
71.87500, 44.00000
72.00000, 45.00000
occurrence6
82.50000, 62.00000
82.62500, 60.00000
82.75000, 58.00000
82.87500, 57.00000
83.00000, 55.00000
83.50000, 58.00000
83.62500, 57.00000
83.75000, 55.00000
83.87500, 53.00000
84.00000, 52.00000
84.12500, 53.00000
84.25000, 55.00000
84.62500, 53.00000
84.75000, 52.00000
84.87500, 50.00000
85.00000, 49.00000
85.12500, 50.00000
85.25000, 52.00000
85.62500, 50.00000
85.75000, 49.00000
85.87500, 47.00000
86.00000, 45.00000
86.75000, 47.00000
86.87500, 49.00000
87.00000, 49.00000
87.75000, 47.00000
87.87500, 49.00000
88.00000, 50.00000
occurrence7
88.00000, 50.00000
88.12500, 52.00000
88.25000, 53.00000
88.62500, 52.00000
88.75000, 50.00000
88.87500, 48.00000
89.00000, 47.00000
89.12500, 48.00000
89.25000, 50.00000
89.62500, 48.00000
89.75000, 47.00000
89.87500, 45.00000
90.00000, 43.00000
90.75000, 45.00000
90.87500, 47.00000
91.00000, 47.00000
91.75000, 45.00000
91.87500, 47.00000
92.00000, 48.00000
pattern3
occurrence1
24.50000, 53.00000
25.00000, 47.00000
25.50000, 50.00000
26.00000, 44.00000
26.50000, 47.00000
27.00000, 52.00000
28.00000, 45.00000
occurrence2
52.50000, 60.00000
53.00000, 54.00000
53.50000, 57.00000
54.00000, 51.00000
54.50000, 54.00000
55.00000, 59.00000
56.00000, 52.00000
occurrence3
38.50000, 69.00000
39.00000, 62.00000
39.50000, 65.00000
40.00000, 59.00000
40.50000, 62.00000
41.00000, 65.00000
occurrence4
68.50000, 77.00000
69.00000, 71.00000
69.50000, 74.00000
70.00000, 68.00000
71.00000, 71.00000
occurrence5
84.50000, 70.00000
85.00000, 64.00000
85.50000, 67.00000
86.00000, 61.00000
86.50000, 76.00000
87.00000, 69.00000
occurrence6
88.50000, 69.00000
89.00000, 62.00000
89.50000, 65.00000
90.00000, 59.00000
90.50000, 74.00000
91.00000, 67.00000

